,Absolute Path,File Name,Food Type
46827,./food-101/images/steak\398288.jpg,398288.jpg,steak
46828,./food-101/images/steak\1541672.jpg,1541672.jpg,steak
46829,./food-101/images/steak\296375.jpg,296375.jpg,steak
46830,./food-101/images/steak\3253588.jpg,3253588.jpg,steak
46831,./food-101/images/steak\513842.jpg,513842.jpg,steak
46832,./food-101/images/steak\2964732.jpg,2964732.jpg,steak
46833,./food-101/images/steak\3293212.jpg,3293212.jpg,steak
46834,./food-101/images/steak\2056621.jpg,2056621.jpg,steak
46835,./food-101/images/steak\421476.jpg,421476.jpg,steak
46836,./food-101/images/steak\1925230.jpg,1925230.jpg,steak
46837,./food-101/images/steak\2615718.jpg,2615718.jpg,steak
46838,./food-101/images/steak\345734.jpg,345734.jpg,steak
46839,./food-101/images/steak\1166047.jpg,1166047.jpg,steak
46840,./food-101/images/steak\2232310.jpg,2232310.jpg,steak
46841,./food-101/images/steak\2832960.jpg,2832960.jpg,steak
46842,./food-101/images/steak\256592.jpg,256592.jpg,steak
46843,./food-101/images/steak\3576078.jpg,3576078.jpg,steak
46844,./food-101/images/steak\3386119.jpg,3386119.jpg,steak
46845,./food-101/images/steak\740090.jpg,740090.jpg,steak
46846,./food-101/images/steak\2843725.jpg,2843725.jpg,steak
46847,./food-101/images/steak\2949079.jpg,2949079.jpg,steak
46848,./food-101/images/steak\2989645.jpg,2989645.jpg,steak
46849,./food-101/images/steak\379737.jpg,379737.jpg,steak
46850,./food-101/images/steak\911803.jpg,911803.jpg,steak
46851,./food-101/images/steak\1575322.jpg,1575322.jpg,steak
46852,./food-101/images/steak\734445.jpg,734445.jpg,steak
46853,./food-101/images/steak\1972463.jpg,1972463.jpg,steak
46854,./food-101/images/steak\75537.jpg,75537.jpg,steak
46855,./food-101/images/steak\534560.jpg,534560.jpg,steak
46856,./food-101/images/steak\644867.jpg,644867.jpg,steak
46857,./food-101/images/steak\3274423.jpg,3274423.jpg,steak
46858,./food-101/images/steak\2283057.jpg,2283057.jpg,steak
46859,./food-101/images/steak\2403776.jpg,2403776.jpg,steak
46860,./food-101/images/steak\2013535.jpg,2013535.jpg,steak
46861,./food-101/images/steak\2193535.jpg,2193535.jpg,steak
46862,./food-101/images/steak\3787809.jpg,3787809.jpg,steak
46863,./food-101/images/steak\2458401.jpg,2458401.jpg,steak
46864,./food-101/images/steak\148595.jpg,148595.jpg,steak
46865,./food-101/images/steak\2893832.jpg,2893832.jpg,steak
46866,./food-101/images/steak\1335842.jpg,1335842.jpg,steak
46867,./food-101/images/steak\2286639.jpg,2286639.jpg,steak
46868,./food-101/images/steak\2344227.jpg,2344227.jpg,steak
46869,./food-101/images/steak\358045.jpg,358045.jpg,steak
46870,./food-101/images/steak\2649745.jpg,2649745.jpg,steak
46871,./food-101/images/steak\2965021.jpg,2965021.jpg,steak
46872,./food-101/images/steak\1710569.jpg,1710569.jpg,steak
46873,./food-101/images/steak\2390628.jpg,2390628.jpg,steak
46874,./food-101/images/steak\413325.jpg,413325.jpg,steak
46875,./food-101/images/steak\523535.jpg,523535.jpg,steak
46876,./food-101/images/steak\134598.jpg,134598.jpg,steak
46877,./food-101/images/steak\3168620.jpg,3168620.jpg,steak
46878,./food-101/images/steak\1882831.jpg,1882831.jpg,steak
46879,./food-101/images/steak\250978.jpg,250978.jpg,steak
46880,./food-101/images/steak\2643906.jpg,2643906.jpg,steak
46881,./food-101/images/steak\2032669.jpg,2032669.jpg,steak
46882,./food-101/images/steak\2832499.jpg,2832499.jpg,steak
46883,./food-101/images/steak\1941807.jpg,1941807.jpg,steak
46884,./food-101/images/steak\3528458.jpg,3528458.jpg,steak
46885,./food-101/images/steak\2936477.jpg,2936477.jpg,steak
46886,./food-101/images/steak\1869467.jpg,1869467.jpg,steak
46887,./food-101/images/steak\1098844.jpg,1098844.jpg,steak
46888,./food-101/images/steak\2738323.jpg,2738323.jpg,steak
46889,./food-101/images/steak\2404884.jpg,2404884.jpg,steak
46890,./food-101/images/steak\1982192.jpg,1982192.jpg,steak
46891,./food-101/images/steak\2307638.jpg,2307638.jpg,steak
46892,./food-101/images/steak\2495884.jpg,2495884.jpg,steak
46893,./food-101/images/steak\3727036.jpg,3727036.jpg,steak
46894,./food-101/images/steak\3873655.jpg,3873655.jpg,steak
46895,./food-101/images/steak\3334973.jpg,3334973.jpg,steak
46896,./food-101/images/steak\168551.jpg,168551.jpg,steak
46897,./food-101/images/steak\790544.jpg,790544.jpg,steak
46898,./food-101/images/steak\3727491.jpg,3727491.jpg,steak
46899,./food-101/images/steak\1068975.jpg,1068975.jpg,steak
46900,./food-101/images/steak\3346787.jpg,3346787.jpg,steak
46901,./food-101/images/steak\3781152.jpg,3781152.jpg,steak
46902,./food-101/images/steak\3895825.jpg,3895825.jpg,steak
46903,./food-101/images/steak\332232.jpg,332232.jpg,steak
46904,./food-101/images/steak\2614649.jpg,2614649.jpg,steak
46905,./food-101/images/steak\2855315.jpg,2855315.jpg,steak
46906,./food-101/images/steak\22080.jpg,22080.jpg,steak
46907,./food-101/images/steak\1382427.jpg,1382427.jpg,steak
46908,./food-101/images/steak\356234.jpg,356234.jpg,steak
46909,./food-101/images/steak\3790962.jpg,3790962.jpg,steak
46910,./food-101/images/steak\417368.jpg,417368.jpg,steak
46911,./food-101/images/steak\1290362.jpg,1290362.jpg,steak
46912,./food-101/images/steak\2061929.jpg,2061929.jpg,steak
46913,./food-101/images/steak\4889.jpg,4889.jpg,steak
46914,./food-101/images/steak\134369.jpg,134369.jpg,steak
46915,./food-101/images/steak\3425047.jpg,3425047.jpg,steak
46916,./food-101/images/steak\726083.jpg,726083.jpg,steak
46917,./food-101/images/steak\961341.jpg,961341.jpg,steak
46918,./food-101/images/steak\2748917.jpg,2748917.jpg,steak
46919,./food-101/images/steak\3556871.jpg,3556871.jpg,steak
46920,./food-101/images/steak\6709.jpg,6709.jpg,steak
46921,./food-101/images/steak\670345.jpg,670345.jpg,steak
46922,./food-101/images/steak\543691.jpg,543691.jpg,steak
46923,./food-101/images/steak\1482489.jpg,1482489.jpg,steak
46924,./food-101/images/steak\3621562.jpg,3621562.jpg,steak
46925,./food-101/images/steak\2716791.jpg,2716791.jpg,steak
46926,./food-101/images/steak\1400760.jpg,1400760.jpg,steak
46927,./food-101/images/steak\2416973.jpg,2416973.jpg,steak
46928,./food-101/images/steak\176508.jpg,176508.jpg,steak
46929,./food-101/images/steak\2315295.jpg,2315295.jpg,steak
46930,./food-101/images/steak\381162.jpg,381162.jpg,steak
46931,./food-101/images/steak\2614189.jpg,2614189.jpg,steak
46932,./food-101/images/steak\2088030.jpg,2088030.jpg,steak
46933,./food-101/images/steak\1956040.jpg,1956040.jpg,steak
46934,./food-101/images/steak\1927984.jpg,1927984.jpg,steak
46935,./food-101/images/steak\2154779.jpg,2154779.jpg,steak
46936,./food-101/images/steak\2198931.jpg,2198931.jpg,steak
46937,./food-101/images/steak\228683.jpg,228683.jpg,steak
46938,./food-101/images/steak\1324791.jpg,1324791.jpg,steak
46939,./food-101/images/steak\354513.jpg,354513.jpg,steak
46940,./food-101/images/steak\1312841.jpg,1312841.jpg,steak
46941,./food-101/images/steak\3352834.jpg,3352834.jpg,steak
46942,./food-101/images/steak\183995.jpg,183995.jpg,steak
46943,./food-101/images/steak\339891.jpg,339891.jpg,steak
46944,./food-101/images/steak\1632774.jpg,1632774.jpg,steak
46945,./food-101/images/steak\296268.jpg,296268.jpg,steak
46946,./food-101/images/steak\1225389.jpg,1225389.jpg,steak
46947,./food-101/images/steak\2293470.jpg,2293470.jpg,steak
46948,./food-101/images/steak\945791.jpg,945791.jpg,steak
46949,./food-101/images/steak\1595869.jpg,1595869.jpg,steak
46950,./food-101/images/steak\1983405.jpg,1983405.jpg,steak
46951,./food-101/images/steak\2814314.jpg,2814314.jpg,steak
46952,./food-101/images/steak\1485083.jpg,1485083.jpg,steak
46953,./food-101/images/steak\966174.jpg,966174.jpg,steak
46954,./food-101/images/steak\2921355.jpg,2921355.jpg,steak
46955,./food-101/images/steak\952437.jpg,952437.jpg,steak
46956,./food-101/images/steak\854150.jpg,854150.jpg,steak
46957,./food-101/images/steak\3700079.jpg,3700079.jpg,steak
46958,./food-101/images/steak\1868005.jpg,1868005.jpg,steak
46959,./food-101/images/steak\3383942.jpg,3383942.jpg,steak
46960,./food-101/images/steak\1344105.jpg,1344105.jpg,steak
46961,./food-101/images/steak\1415873.jpg,1415873.jpg,steak
46962,./food-101/images/steak\3609394.jpg,3609394.jpg,steak
46963,./food-101/images/steak\227576.jpg,227576.jpg,steak
46964,./food-101/images/steak\2862562.jpg,2862562.jpg,steak
46965,./food-101/images/steak\3063435.jpg,3063435.jpg,steak
46966,./food-101/images/steak\1403005.jpg,1403005.jpg,steak
46967,./food-101/images/steak\2823872.jpg,2823872.jpg,steak
46968,./food-101/images/steak\2573392.jpg,2573392.jpg,steak
46969,./food-101/images/steak\332557.jpg,332557.jpg,steak
46970,./food-101/images/steak\3786535.jpg,3786535.jpg,steak
46971,./food-101/images/steak\1351372.jpg,1351372.jpg,steak
46972,./food-101/images/steak\2246332.jpg,2246332.jpg,steak
46973,./food-101/images/steak\1794566.jpg,1794566.jpg,steak
46974,./food-101/images/steak\3664376.jpg,3664376.jpg,steak
46975,./food-101/images/steak\3479599.jpg,3479599.jpg,steak
46976,./food-101/images/steak\2691461.jpg,2691461.jpg,steak
46977,./food-101/images/steak\2268692.jpg,2268692.jpg,steak
46978,./food-101/images/steak\401094.jpg,401094.jpg,steak
46979,./food-101/images/steak\2425062.jpg,2425062.jpg,steak
46980,./food-101/images/steak\502076.jpg,502076.jpg,steak
46981,./food-101/images/steak\168006.jpg,168006.jpg,steak
46982,./food-101/images/steak\996684.jpg,996684.jpg,steak
46983,./food-101/images/steak\336637.jpg,336637.jpg,steak
46984,./food-101/images/steak\720060.jpg,720060.jpg,steak
46985,./food-101/images/steak\361067.jpg,361067.jpg,steak
46986,./food-101/images/steak\2599817.jpg,2599817.jpg,steak
46987,./food-101/images/steak\735441.jpg,735441.jpg,steak
46988,./food-101/images/steak\3670607.jpg,3670607.jpg,steak
46989,./food-101/images/steak\3591821.jpg,3591821.jpg,steak
46990,./food-101/images/steak\1550997.jpg,1550997.jpg,steak
46991,./food-101/images/steak\286219.jpg,286219.jpg,steak
46992,./food-101/images/steak\3335013.jpg,3335013.jpg,steak
46993,./food-101/images/steak\1225762.jpg,1225762.jpg,steak
46994,./food-101/images/steak\3894222.jpg,3894222.jpg,steak
46995,./food-101/images/steak\262321.jpg,262321.jpg,steak
46996,./food-101/images/steak\2944161.jpg,2944161.jpg,steak
46997,./food-101/images/steak\2495903.jpg,2495903.jpg,steak
46998,./food-101/images/steak\3047807.jpg,3047807.jpg,steak
46999,./food-101/images/steak\1515274.jpg,1515274.jpg,steak
47000,./food-101/images/strawberry_shortcake\1568443.jpg,1568443.jpg,strawberry_shortcake
47001,./food-101/images/strawberry_shortcake\570334.jpg,570334.jpg,strawberry_shortcake
47002,./food-101/images/strawberry_shortcake\1058937.jpg,1058937.jpg,strawberry_shortcake
47003,./food-101/images/strawberry_shortcake\3518609.jpg,3518609.jpg,strawberry_shortcake
47004,./food-101/images/strawberry_shortcake\1904641.jpg,1904641.jpg,strawberry_shortcake
47005,./food-101/images/strawberry_shortcake\101165.jpg,101165.jpg,strawberry_shortcake
47006,./food-101/images/strawberry_shortcake\1874256.jpg,1874256.jpg,strawberry_shortcake
47007,./food-101/images/strawberry_shortcake\1731489.jpg,1731489.jpg,strawberry_shortcake
47008,./food-101/images/strawberry_shortcake\615944.jpg,615944.jpg,strawberry_shortcake
47009,./food-101/images/strawberry_shortcake\1647758.jpg,1647758.jpg,strawberry_shortcake
47010,./food-101/images/strawberry_shortcake\1805281.jpg,1805281.jpg,strawberry_shortcake
47011,./food-101/images/strawberry_shortcake\2819144.jpg,2819144.jpg,strawberry_shortcake
47012,./food-101/images/strawberry_shortcake\2212187.jpg,2212187.jpg,strawberry_shortcake
47013,./food-101/images/strawberry_shortcake\489510.jpg,489510.jpg,strawberry_shortcake
47014,./food-101/images/strawberry_shortcake\2905378.jpg,2905378.jpg,strawberry_shortcake
47015,./food-101/images/strawberry_shortcake\28276.jpg,28276.jpg,strawberry_shortcake
47016,./food-101/images/strawberry_shortcake\3003858.jpg,3003858.jpg,strawberry_shortcake
47017,./food-101/images/strawberry_shortcake\2146061.jpg,2146061.jpg,strawberry_shortcake
47018,./food-101/images/strawberry_shortcake\608396.jpg,608396.jpg,strawberry_shortcake
47019,./food-101/images/strawberry_shortcake\263151.jpg,263151.jpg,strawberry_shortcake
47020,./food-101/images/strawberry_shortcake\2116454.jpg,2116454.jpg,strawberry_shortcake
47021,./food-101/images/strawberry_shortcake\836696.jpg,836696.jpg,strawberry_shortcake
47022,./food-101/images/strawberry_shortcake\1183924.jpg,1183924.jpg,strawberry_shortcake
47023,./food-101/images/strawberry_shortcake\3031278.jpg,3031278.jpg,strawberry_shortcake
47024,./food-101/images/strawberry_shortcake\1464048.jpg,1464048.jpg,strawberry_shortcake
47025,./food-101/images/strawberry_shortcake\1030449.jpg,1030449.jpg,strawberry_shortcake
47026,./food-101/images/strawberry_shortcake\3222504.jpg,3222504.jpg,strawberry_shortcake
47027,./food-101/images/strawberry_shortcake\79565.jpg,79565.jpg,strawberry_shortcake
47028,./food-101/images/strawberry_shortcake\873051.jpg,873051.jpg,strawberry_shortcake
47029,./food-101/images/strawberry_shortcake\2718539.jpg,2718539.jpg,strawberry_shortcake
47030,./food-101/images/strawberry_shortcake\389770.jpg,389770.jpg,strawberry_shortcake
47031,./food-101/images/strawberry_shortcake\2282550.jpg,2282550.jpg,strawberry_shortcake
47032,./food-101/images/strawberry_shortcake\1863617.jpg,1863617.jpg,strawberry_shortcake
47033,./food-101/images/strawberry_shortcake\751119.jpg,751119.jpg,strawberry_shortcake
47034,./food-101/images/strawberry_shortcake\299780.jpg,299780.jpg,strawberry_shortcake
47035,./food-101/images/strawberry_shortcake\1567211.jpg,1567211.jpg,strawberry_shortcake
47036,./food-101/images/strawberry_shortcake\1535198.jpg,1535198.jpg,strawberry_shortcake
47037,./food-101/images/strawberry_shortcake\874484.jpg,874484.jpg,strawberry_shortcake
47038,./food-101/images/strawberry_shortcake\2292632.jpg,2292632.jpg,strawberry_shortcake
47039,./food-101/images/strawberry_shortcake\1524939.jpg,1524939.jpg,strawberry_shortcake
47040,./food-101/images/strawberry_shortcake\1990271.jpg,1990271.jpg,strawberry_shortcake
47041,./food-101/images/strawberry_shortcake\3248454.jpg,3248454.jpg,strawberry_shortcake
47042,./food-101/images/strawberry_shortcake\1742075.jpg,1742075.jpg,strawberry_shortcake
47043,./food-101/images/strawberry_shortcake\3125727.jpg,3125727.jpg,strawberry_shortcake
47044,./food-101/images/strawberry_shortcake\5044.jpg,5044.jpg,strawberry_shortcake
47045,./food-101/images/strawberry_shortcake\1548858.jpg,1548858.jpg,strawberry_shortcake
47046,./food-101/images/strawberry_shortcake\1245235.jpg,1245235.jpg,strawberry_shortcake
47047,./food-101/images/strawberry_shortcake\1133065.jpg,1133065.jpg,strawberry_shortcake
47048,./food-101/images/strawberry_shortcake\3461737.jpg,3461737.jpg,strawberry_shortcake
47049,./food-101/images/strawberry_shortcake\1725303.jpg,1725303.jpg,strawberry_shortcake
47050,./food-101/images/strawberry_shortcake\2172292.jpg,2172292.jpg,strawberry_shortcake
47051,./food-101/images/strawberry_shortcake\3330574.jpg,3330574.jpg,strawberry_shortcake
47052,./food-101/images/strawberry_shortcake\2901340.jpg,2901340.jpg,strawberry_shortcake
47053,./food-101/images/strawberry_shortcake\310045.jpg,310045.jpg,strawberry_shortcake
47054,./food-101/images/strawberry_shortcake\1137994.jpg,1137994.jpg,strawberry_shortcake
47055,./food-101/images/strawberry_shortcake\3879328.jpg,3879328.jpg,strawberry_shortcake
47056,./food-101/images/strawberry_shortcake\1894421.jpg,1894421.jpg,strawberry_shortcake
47057,./food-101/images/strawberry_shortcake\3042869.jpg,3042869.jpg,strawberry_shortcake
47058,./food-101/images/strawberry_shortcake\3689037.jpg,3689037.jpg,strawberry_shortcake
47059,./food-101/images/strawberry_shortcake\533286.jpg,533286.jpg,strawberry_shortcake
47060,./food-101/images/strawberry_shortcake\68861.jpg,68861.jpg,strawberry_shortcake
47061,./food-101/images/strawberry_shortcake\1934886.jpg,1934886.jpg,strawberry_shortcake
47062,./food-101/images/strawberry_shortcake\2367695.jpg,2367695.jpg,strawberry_shortcake
47063,./food-101/images/strawberry_shortcake\1785539.jpg,1785539.jpg,strawberry_shortcake
47064,./food-101/images/strawberry_shortcake\1212036.jpg,1212036.jpg,strawberry_shortcake
47065,./food-101/images/strawberry_shortcake\1828286.jpg,1828286.jpg,strawberry_shortcake
47066,./food-101/images/strawberry_shortcake\1687729.jpg,1687729.jpg,strawberry_shortcake
47067,./food-101/images/strawberry_shortcake\3094840.jpg,3094840.jpg,strawberry_shortcake
47068,./food-101/images/strawberry_shortcake\81547.jpg,81547.jpg,strawberry_shortcake
47069,./food-101/images/strawberry_shortcake\1607823.jpg,1607823.jpg,strawberry_shortcake
47070,./food-101/images/strawberry_shortcake\3586500.jpg,3586500.jpg,strawberry_shortcake
47071,./food-101/images/strawberry_shortcake\2215004.jpg,2215004.jpg,strawberry_shortcake
47072,./food-101/images/strawberry_shortcake\2336481.jpg,2336481.jpg,strawberry_shortcake
47073,./food-101/images/strawberry_shortcake\2341351.jpg,2341351.jpg,strawberry_shortcake
47074,./food-101/images/strawberry_shortcake\2259069.jpg,2259069.jpg,strawberry_shortcake
47075,./food-101/images/strawberry_shortcake\79093.jpg,79093.jpg,strawberry_shortcake
47076,./food-101/images/strawberry_shortcake\1071714.jpg,1071714.jpg,strawberry_shortcake
47077,./food-101/images/strawberry_shortcake\846916.jpg,846916.jpg,strawberry_shortcake
47078,./food-101/images/strawberry_shortcake\3671672.jpg,3671672.jpg,strawberry_shortcake
47079,./food-101/images/strawberry_shortcake\287572.jpg,287572.jpg,strawberry_shortcake
47080,./food-101/images/strawberry_shortcake\1563335.jpg,1563335.jpg,strawberry_shortcake
47081,./food-101/images/strawberry_shortcake\91395.jpg,91395.jpg,strawberry_shortcake
47082,./food-101/images/strawberry_shortcake\681859.jpg,681859.jpg,strawberry_shortcake
47083,./food-101/images/strawberry_shortcake\2328294.jpg,2328294.jpg,strawberry_shortcake
47084,./food-101/images/strawberry_shortcake\1737724.jpg,1737724.jpg,strawberry_shortcake
47085,./food-101/images/strawberry_shortcake\1415555.jpg,1415555.jpg,strawberry_shortcake
47086,./food-101/images/strawberry_shortcake\2557761.jpg,2557761.jpg,strawberry_shortcake
47087,./food-101/images/strawberry_shortcake\2496900.jpg,2496900.jpg,strawberry_shortcake
47088,./food-101/images/strawberry_shortcake\2282398.jpg,2282398.jpg,strawberry_shortcake
47089,./food-101/images/strawberry_shortcake\1564254.jpg,1564254.jpg,strawberry_shortcake
47090,./food-101/images/strawberry_shortcake\502661.jpg,502661.jpg,strawberry_shortcake
47091,./food-101/images/strawberry_shortcake\3582663.jpg,3582663.jpg,strawberry_shortcake
47092,./food-101/images/strawberry_shortcake\3083958.jpg,3083958.jpg,strawberry_shortcake
47093,./food-101/images/strawberry_shortcake\889994.jpg,889994.jpg,strawberry_shortcake
47094,./food-101/images/strawberry_shortcake\2234323.jpg,2234323.jpg,strawberry_shortcake
47095,./food-101/images/strawberry_shortcake\404765.jpg,404765.jpg,strawberry_shortcake
47096,./food-101/images/strawberry_shortcake\2372016.jpg,2372016.jpg,strawberry_shortcake
47097,./food-101/images/strawberry_shortcake\1497241.jpg,1497241.jpg,strawberry_shortcake
47098,./food-101/images/strawberry_shortcake\701104.jpg,701104.jpg,strawberry_shortcake
47099,./food-101/images/strawberry_shortcake\588746.jpg,588746.jpg,strawberry_shortcake
47100,./food-101/images/strawberry_shortcake\1466339.jpg,1466339.jpg,strawberry_shortcake
47101,./food-101/images/strawberry_shortcake\245021.jpg,245021.jpg,strawberry_shortcake
47102,./food-101/images/strawberry_shortcake\2442414.jpg,2442414.jpg,strawberry_shortcake
47103,./food-101/images/strawberry_shortcake\597734.jpg,597734.jpg,strawberry_shortcake
47104,./food-101/images/strawberry_shortcake\549177.jpg,549177.jpg,strawberry_shortcake
47105,./food-101/images/strawberry_shortcake\2516930.jpg,2516930.jpg,strawberry_shortcake
47106,./food-101/images/strawberry_shortcake\1776313.jpg,1776313.jpg,strawberry_shortcake
47107,./food-101/images/strawberry_shortcake\2220646.jpg,2220646.jpg,strawberry_shortcake
47108,./food-101/images/strawberry_shortcake\3058676.jpg,3058676.jpg,strawberry_shortcake
47109,./food-101/images/strawberry_shortcake\2600151.jpg,2600151.jpg,strawberry_shortcake
47110,./food-101/images/strawberry_shortcake\3077529.jpg,3077529.jpg,strawberry_shortcake
47111,./food-101/images/strawberry_shortcake\683408.jpg,683408.jpg,strawberry_shortcake
47112,./food-101/images/strawberry_shortcake\13097.jpg,13097.jpg,strawberry_shortcake
47113,./food-101/images/strawberry_shortcake\1479151.jpg,1479151.jpg,strawberry_shortcake
47114,./food-101/images/strawberry_shortcake\3430071.jpg,3430071.jpg,strawberry_shortcake
47115,./food-101/images/strawberry_shortcake\3346370.jpg,3346370.jpg,strawberry_shortcake
47116,./food-101/images/strawberry_shortcake\798094.jpg,798094.jpg,strawberry_shortcake
47117,./food-101/images/strawberry_shortcake\3625573.jpg,3625573.jpg,strawberry_shortcake
47118,./food-101/images/strawberry_shortcake\2253733.jpg,2253733.jpg,strawberry_shortcake
47119,./food-101/images/strawberry_shortcake\1924816.jpg,1924816.jpg,strawberry_shortcake
47120,./food-101/images/strawberry_shortcake\2746369.jpg,2746369.jpg,strawberry_shortcake
47121,./food-101/images/strawberry_shortcake\5059.jpg,5059.jpg,strawberry_shortcake
47122,./food-101/images/strawberry_shortcake\3524471.jpg,3524471.jpg,strawberry_shortcake
47123,./food-101/images/strawberry_shortcake\2945587.jpg,2945587.jpg,strawberry_shortcake
47124,./food-101/images/strawberry_shortcake\2751282.jpg,2751282.jpg,strawberry_shortcake
47125,./food-101/images/strawberry_shortcake\1863170.jpg,1863170.jpg,strawberry_shortcake
47126,./food-101/images/strawberry_shortcake\463111.jpg,463111.jpg,strawberry_shortcake
47127,./food-101/images/strawberry_shortcake\1316440.jpg,1316440.jpg,strawberry_shortcake
47128,./food-101/images/strawberry_shortcake\3252296.jpg,3252296.jpg,strawberry_shortcake
47129,./food-101/images/strawberry_shortcake\865032.jpg,865032.jpg,strawberry_shortcake
47130,./food-101/images/strawberry_shortcake\593885.jpg,593885.jpg,strawberry_shortcake
47131,./food-101/images/strawberry_shortcake\2910444.jpg,2910444.jpg,strawberry_shortcake
47132,./food-101/images/strawberry_shortcake\1126431.jpg,1126431.jpg,strawberry_shortcake
47133,./food-101/images/strawberry_shortcake\2637692.jpg,2637692.jpg,strawberry_shortcake
47134,./food-101/images/strawberry_shortcake\3548771.jpg,3548771.jpg,strawberry_shortcake
47135,./food-101/images/strawberry_shortcake\1882254.jpg,1882254.jpg,strawberry_shortcake
47136,./food-101/images/strawberry_shortcake\461852.jpg,461852.jpg,strawberry_shortcake
47137,./food-101/images/strawberry_shortcake\438704.jpg,438704.jpg,strawberry_shortcake
47138,./food-101/images/strawberry_shortcake\725547.jpg,725547.jpg,strawberry_shortcake
47139,./food-101/images/strawberry_shortcake\292984.jpg,292984.jpg,strawberry_shortcake
47140,./food-101/images/strawberry_shortcake\1766783.jpg,1766783.jpg,strawberry_shortcake
47141,./food-101/images/strawberry_shortcake\1423172.jpg,1423172.jpg,strawberry_shortcake
47142,./food-101/images/strawberry_shortcake\2387056.jpg,2387056.jpg,strawberry_shortcake
47143,./food-101/images/strawberry_shortcake\3632935.jpg,3632935.jpg,strawberry_shortcake
47144,./food-101/images/strawberry_shortcake\3916946.jpg,3916946.jpg,strawberry_shortcake
47145,./food-101/images/strawberry_shortcake\1848361.jpg,1848361.jpg,strawberry_shortcake
47146,./food-101/images/strawberry_shortcake\1662219.jpg,1662219.jpg,strawberry_shortcake
47147,./food-101/images/strawberry_shortcake\2649943.jpg,2649943.jpg,strawberry_shortcake
47148,./food-101/images/strawberry_shortcake\2333211.jpg,2333211.jpg,strawberry_shortcake
47149,./food-101/images/strawberry_shortcake\204883.jpg,204883.jpg,strawberry_shortcake
47150,./food-101/images/strawberry_shortcake\2166127.jpg,2166127.jpg,strawberry_shortcake
47151,./food-101/images/strawberry_shortcake\3871373.jpg,3871373.jpg,strawberry_shortcake
47152,./food-101/images/strawberry_shortcake\3768985.jpg,3768985.jpg,strawberry_shortcake
47153,./food-101/images/strawberry_shortcake\2175637.jpg,2175637.jpg,strawberry_shortcake
47154,./food-101/images/strawberry_shortcake\39804.jpg,39804.jpg,strawberry_shortcake
47155,./food-101/images/strawberry_shortcake\3234968.jpg,3234968.jpg,strawberry_shortcake
47156,./food-101/images/strawberry_shortcake\3876191.jpg,3876191.jpg,strawberry_shortcake
47157,./food-101/images/strawberry_shortcake\2312692.jpg,2312692.jpg,strawberry_shortcake
47158,./food-101/images/strawberry_shortcake\2391415.jpg,2391415.jpg,strawberry_shortcake
47159,./food-101/images/strawberry_shortcake\3762899.jpg,3762899.jpg,strawberry_shortcake
47160,./food-101/images/strawberry_shortcake\619917.jpg,619917.jpg,strawberry_shortcake
47161,./food-101/images/strawberry_shortcake\2495473.jpg,2495473.jpg,strawberry_shortcake
47162,./food-101/images/strawberry_shortcake\844054.jpg,844054.jpg,strawberry_shortcake
47163,./food-101/images/strawberry_shortcake\513157.jpg,513157.jpg,strawberry_shortcake
47164,./food-101/images/strawberry_shortcake\1916999.jpg,1916999.jpg,strawberry_shortcake
47165,./food-101/images/strawberry_shortcake\340027.jpg,340027.jpg,strawberry_shortcake
47166,./food-101/images/strawberry_shortcake\397562.jpg,397562.jpg,strawberry_shortcake
47167,./food-101/images/strawberry_shortcake\822339.jpg,822339.jpg,strawberry_shortcake
47168,./food-101/images/strawberry_shortcake\2720860.jpg,2720860.jpg,strawberry_shortcake
47169,./food-101/images/strawberry_shortcake\1308918.jpg,1308918.jpg,strawberry_shortcake
47170,./food-101/images/strawberry_shortcake\1586374.jpg,1586374.jpg,strawberry_shortcake
47171,./food-101/images/strawberry_shortcake\1035413.jpg,1035413.jpg,strawberry_shortcake
47172,./food-101/images/strawberry_shortcake\2580747.jpg,2580747.jpg,strawberry_shortcake
47173,./food-101/images/strawberry_shortcake\3108436.jpg,3108436.jpg,strawberry_shortcake
47174,./food-101/images/strawberry_shortcake\351391.jpg,351391.jpg,strawberry_shortcake
47175,./food-101/images/strawberry_shortcake\3661902.jpg,3661902.jpg,strawberry_shortcake
47176,./food-101/images/strawberry_shortcake\802119.jpg,802119.jpg,strawberry_shortcake
47177,./food-101/images/strawberry_shortcake\674554.jpg,674554.jpg,strawberry_shortcake
47178,./food-101/images/strawberry_shortcake\2451314.jpg,2451314.jpg,strawberry_shortcake
47179,./food-101/images/strawberry_shortcake\3568039.jpg,3568039.jpg,strawberry_shortcake
47180,./food-101/images/strawberry_shortcake\3685974.jpg,3685974.jpg,strawberry_shortcake
47181,./food-101/images/strawberry_shortcake\2046291.jpg,2046291.jpg,strawberry_shortcake
47182,./food-101/images/strawberry_shortcake\3855819.jpg,3855819.jpg,strawberry_shortcake
47183,./food-101/images/strawberry_shortcake\1466011.jpg,1466011.jpg,strawberry_shortcake
47184,./food-101/images/strawberry_shortcake\3377779.jpg,3377779.jpg,strawberry_shortcake
47185,./food-101/images/strawberry_shortcake\1850439.jpg,1850439.jpg,strawberry_shortcake
47186,./food-101/images/strawberry_shortcake\88495.jpg,88495.jpg,strawberry_shortcake
47187,./food-101/images/strawberry_shortcake\2883758.jpg,2883758.jpg,strawberry_shortcake
